Tiempo,Galga ex,Axial Force,Axial Force,Axial Displacement
568.55859,1.1585943,-6.4841981,-172.9119493,0.98755813
568.6582,1.1630996,-6.3058681,-168.1564827,0.99985075
568.75781,1.1488254,-6.6838126,-178.2350027,0.98825938
568.85742,1.1577322,-6.2370477,-166.321272,0.98903024
568.95703,1.14608,-6.6508904,-177.3570773,0.99064577
569.05664,1.1428617,-6.5385866,-174.3623093,0.9781993
569.15625,1.1491517,-6.2944202,-167.8512053,0.98781449
569.25586,1.1352745,-6.7293234,-179.448624,0.97749865
569.35547,1.1422342,-6.3520775,-169.3887333,0.97127354
569.45508,1.139571,-6.4606361,-172.2836293,0.98049164
569.55469,1.1302365,-6.6974449,-178.5985307,0.96852958
569.6543,1.142812,-6.179306,-164.7814933,0.9674347
569.75391,1.13415,-6.5197296,-173.859456,0.97004235
569.85352,1.1288948,-6.6670403,-177.7877413,0.95890719
569.95313,1.137554,-6.2931228,-167.816608,0.96305674
570.05273,1.1263312,-6.7305202,-179.4805387,0.96236795
570.15234,1.122929,-6.7041974,-178.7785973,0.95024234
570.25195,1.1314337,-6.3639984,-169.706624,0.95728058
570.35156,1.1172383,-6.8699141,-183.1977093,0.95307302
570.45117,1.1188347,-6.5802531,-175.473416,0.94243795
570.55078,1.1193807,-6.5824933,-175.5331547,0.95366549
570.65039,1.1037956,-6.9195805,-184.5221467,0.94234866
570.75,1.1114088,-6.4487677,-171.9671387,0.94193637
570.84961,1.1010641,-6.8601289,-182.9367707,0.94278592
570.94922,1.0891128,-6.877821,-183.40856,0.93149555
571.04883,1.0965894,-6.5070577,-173.5215387,0.93846577
571.14844,1.0808454,-7.0206056,-187.2161493,0.9333387
571.24805,1.0655482,-6.719214,-179.17904,0.92170352
571.34766,1.0677238,-6.6449046,-177.197456,0.9324888
571.44727,1.0508285,-7.0468583,-187.9162213,0.92299545
571.54688,1.0553814,-6.6043458,-176.115888,0.9205662
571.64648,1.0481162,-6.9164181,-184.437816,0.92381108
571.74609,1.0269705,-7.0611262,-188.2966987,0.91273481
571.8457,1.0336432,-6.6018124,-176.0483307,0.91506815
571.94531,1.0213654,-7.0570712,-188.1885653,0.9144479
572.04492,1.0077478,-7.0185161,-187.1604293,0.90374362
572.14453,1.0145057,-6.6701884,-177.8716907,0.91160655
572.24414,0.99674016,-7.1951394,-191.870384,0.90413737
572.34375,0.99153519,-6.8169904,-181.7864107,0.89561337
572.44336,0.99077541,-6.8661609,-183.097624,0.90421385
572.54297,0.97312427,-7.2004776,-192.012736,0.89440113
572.64258,0.97847545,-6.7281103,-179.4162747,0.89371955
572.74219,0.96991277,-7.0989213,-189.304568,0.89593512
572.8418,0.95360744,-7.1582193,-190.885848,0.88221198
572.94141,0.96273196,-6.7361102,-179.6296053,0.89127469
573.04102,0.94527358,-7.2600241,-193.6006427,0.88230664
573.14063,0.95211446,-6.7818327,-180.848872,0.88029194
573.24023,0.94462234,-7.1357079,-190.285544,0.88442177
573.33984,0.93307263,-7.2444072,-193.184192,0.87344617
573.43945,0.94151831,-6.8027859,-181.407624,0.87560368
573.53906,0.93055832,-7.2501988,-193.3386347,0.87655002
573.63867,0.92108315,-7.1901617,-191.7376453,0.86345184
573.73828,0.93097901,-6.816206,-181.7654933,0.87201625
573.83789,0.91505909,-7.3385625,-195.695,0.86351758
573.9375,0.92038363,-6.9379072,-185.0108587,0.85663885
574.03711,0.91982073,-7.0419898,-187.7863947,0.86513376
574.13672,0.90775537,-7.3214841,-195.239576,0.85397989
574.23633,0.92077422,-6.8138461,-181.7025627,0.85543782
574.33594,0.91015714,-7.2668815,-193.7835067,0.85515463
574.43555,0.90711117,-7.2007146,-192.019056,0.84269595
574.53516,0.91775972,-6.8651023,-183.0693947,0.85159057
574.63477,0.90412116,-7.3738103,-196.6349413,0.84633923
574.73438,0.91179025,-7.0119476,-186.9852693,0.83443063
574.83398,0.91375571,-7.0544448,-188.118528,0.84462881
574.93359,0.90360546,-7.3425965,-195.8025733,0.83223355
575.0332,0.92100406,-6.7904267,-181.0780453,0.83665848
575.13281,0.90925944,-7.2741127,-193.9763387,0.83361709
575.23242,0.91145998,-7.0960431,-189.227816,0.82344204
575.33203,0.91852909,-6.9334869,-184.892984,0.83133233
575.43164,0.90608031,-7.3829765,-196.8793733,0.82406598
575.53125,0.91733122,-6.9406228,-185.0832747,0.81635427
575.63086,0.91662037,-7.0729861,-188.6129627,0.82531887
575.73047,0.90811682,-7.3716736,-196.5779627,0.81405431
575.83008,0.92059261,-6.8791742,-183.4446453,0.81523216
575.92969,0.91193688,-7.3133979,-195.023944,0.81682312
576.0293,0.91006261,-7.3136234,-195.0299573,0.80390877
576.12891,0.92054093,-6.912787,-184.3409867,0.81160676
576.22852,0.90835357,-7.4544477,-198.785272,0.80628216
576.32813,0.91401243,-7.1307616,-190.1536427,0.79555005
576.42773,0.91688204,-7.1010857,-189.3622853,0.80442309
576.52734,0.90698206,-7.5079823,-200.2128613,0.79545355
576.62695,0.91950017,-6.9662323,-185.7661947,0.79260838
576.72656,0.91432863,-7.2960663,-194.561768,0.79719782
576.82617,0.90864718,-7.4812837,-199.5008987,0.78610909
576.92578,0.91911507,-6.9949322,-186.5315253,0.78725147
577.02539,0.91064245,-7.444149,-198.51064,0.78889936
577.125,0.90791482,-7.4799685,-199.4658267,0.77844322
577.22461,0.91810656,-7.0026245,-186.7366533,0.78237671
577.32422,0.90649837,-7.5437918,-201.1677813,0.78023851
577.42383,0.90759921,-7.3427014,-195.8053707,0.766909
577.52344,0.9129945,-7.1387024,-190.3653973,0.77861732
577.62305,0.8994202,-7.6364021,-203.6373893,0.76890928
577.72266,0.9046182,-7.1336703,-190.231208,0.76242447
577.82227,0.90151954,-7.3530531,-196.081416,0.77039993
577.92188,0.88559657,-7.615777,-203.0873867,0.75996381
578.02148,0.88781351,-7.16892,-191.1712,0.75690073
578.12109,0.88306087,-7.461112,-198.9629867,0.76283348
578.2207,0.81558794,-7.6194711,-203.185896,0.74990088
578.32031,0.81743848,-7.0426521,-187.804056,0.75188851
578.41992,0.80739504,-7.5118876,-200.3170027,0.7528826
578.51953,0.7933234,-7.6122265,-202.9927067,0.7437309
578.61914,0.79863948,-7.1688595,-191.1695867,0.74518657
578.71875,0.78888935,-7.6171207,-203.1232187,0.74617678
578.81836,0.74874377,-7.6445255,-203.8540133,0.73375583
578.91797,0.75512743,-7.1261368,-190.0303147,0.74187493
579.01758,0.73872477,-7.7106576,-205.617536,0.73610914
579.11719,0.73044229,-7.4316578,-198.1775413,0.72485352
579.2168,0.73251402,-7.334209,-195.5789067,0.73559254
579.31641,0.70811254,-7.7940745,-207.8419867,0.72695124
579.41602,0.70238698,-7.2485795,-193.2954533,0.7213071
579.51563,0.69744003,-7.5232458,-200.619888,0.72750944
579.61523,0.67630124,-7.7611012,-206.9626987,0.71607035
579.71484,0.67948925,-7.2434092,-193.1575787,0.71736574
579.81445,0.6700449,-7.6888251,-205.035336,0.72018051
579.91406,0.64226246,-7.7511067,-206.6961787,0.70876753
580.01367,0.64725292,-7.2293463,-192.782568,0.71180189
580.11328,0.63356674,-7.7721758,-207.2580213,0.70989603
580.21289,0.61433959,-7.6941366,-205.176976,0.6989038
580.3125,0.61994314,-7.2793474,-194.1159307,0.7063846
580.41211,0.6010558,-7.8753409,-210.0090907,0.70315558
580.51172,0.58144718,-7.4759541,-199.358776,0.68969083
580.61133,0.58287352,-7.4177089,-197.8055707,0.6995399
580.71094,0.56169862,-7.8711915,-209.89844,0.69250268
580.81055,0.55928147,-7.3858085,-196.9548933,0.68603355
580.91016,0.55450594,-7.6497998,-203.9946613,0.69312191
581.00977,0.52331567,-7.8627295,-209.6727867,0.68069547
581.10938,0.52634376,-7.2645812,-193.7221653,0.6843192
581.20898,0.51278359,-7.8206458,-208.5505547,0.68225777
581.30859,0.49934056,-7.6499057,-203.9974853,0.66935086
581.4082,0.50261945,-7.4712939,-199.234504,0.68143952
581.50781,0.48185188,-7.922833,-211.2755467,0.66990411
581.60742,0.48363987,-7.342001,-195.7866933,0.66910022
581.70703,0.47244421,-7.8495474,-209.321264,0.67132509
581.80664,0.45492113,-7.803369,-208.08984,0.65952784
581.90625,0.45971721,-7.4107561,-197.6201627,0.66605884
582.00586,0.44159782,-7.9808302,-212.8221387,0.66185504
582.10547,0.41366765,-7.6691589,-204.510904,0.64950752
582.20508,0.41659474,-7.4552851,-198.8076027,0.66086507
582.30469,0.39460814,-7.9799814,-212.799504,0.65217179
582.4043,0.38709298,-7.4928341,-199.8089093,0.64442164
582.50391,0.38386941,-7.681313,-204.8350133,0.65282917
582.60352,0.35530457,-7.9665623,-212.4416613,0.64086765
582.70313,0.35449779,-7.3972664,-197.2604373,0.6422767
582.80273,0.34567329,-7.8339934,-208.9064907,0.64516026
582.90234,0.31972292,-7.9526248,-212.0699947,0.6350078
583.00195,0.32189196,-7.4248018,-197.9947147,0.63678741
583.10156,0.3121036,-7.8883319,-210.3555173,0.63812596
583.20117,0.27258131,-7.951447,-212.0385867,0.62552124
583.30078,0.27429339,-7.4015279,-197.3740773,0.62881976
583.40039,0.2627416,-7.9121656,-210.9910827,0.62984884
583.5,0.23341966,-7.9454551,-211.8788027,0.61826092
583.59961,0.23714152,-7.4481707,-198.6178853,0.62183791
583.69922,0.22387315,-7.9823098,-212.8615947,0.62174404
583.79883,0.19493456,-7.9169297,-211.1181253,0.60960835
583.89844,0.20031147,-7.4400897,-198.402392,0.61670065
583.99805,0.1828054,-8.0452394,-214.5397173,0.61209869
584.09766,0.16881484,-7.8077736,-208.207296,0.59959853
584.19727,0.17242019,-7.5439672,-201.1724587,0.60914671
584.29688,0.15181296,-8.1087646,-216.2337227,0.60435796
584.39648,0.13496514,-7.706243,-205.4998133,0.59414011
584.49609,0.13633901,-7.6014566,-202.7055093,0.60332096
584.5957,0.11346741,-8.1274214,-216.7312373,0.59571475
584.69531,0.095016591,-7.6643839,-204.3835707,0.58567297
584.79492,0.094691649,-7.6790438,-204.7745013,0.59580082
584.89453,0.074711636,-8.0995512,-215.988032,0.58646899
584.99414,0.070979066,-7.661799,-204.31464,0.58078134
585.09375,0.068788141,-7.7876105,-207.6696133,0.58783233
585.19336,0.040414192,-8.1244974,-216.653264,0.5786714
585.29297,0.036207512,-7.5374527,-200.9987387,0.57625073
585.39258,0.030311109,-7.8700433,-209.8678213,0.58088338
585.49219,0.006321278,-8.10079,-216.0210667,0.56996685
585.5918,0.008360671,-7.5426126,-201.136336,0.57026172
585.69141,0.000357929,-7.974967,-212.6657867,0.57267803
585.79102,-0.021500951,-8.1010933,-216.0291547,0.56252742
585.89063,-0.017790293,-7.5539513,-201.4387013,0.56416655
585.99023,-0.027110253,-8.0378456,-214.3425493,0.56452411
586.08984,-0.048766252,-8.0924263,-215.7980347,0.55307692
586.18945,-0.043243486,-7.5400119,-201.066984,0.55772281
586.28906,-0.056225393,-8.1182909,-216.4877573,0.55666047
586.38867,-0.06799683,-8.0240812,-213.9754987,0.54489863
586.48828,-0.062984481,-7.6048207,-202.7952187,0.55056053
586.58789,-0.077762924,-8.1895552,-218.3881387,0.54726309
586.6875,-0.08905524,-7.9375134,-211.667024,0.53631759
586.78711,-0.084012128,-7.6027837,-202.7408987,0.54583895
586.88672,-0.099644661,-8.1885862,-218.3622987,0.53946185
586.98633,-0.10069685,-7.8344293,-208.9181147,0.52874213
587.08594,-0.098399222,-7.715827,-205.7553867,0.53925586
587.18555,-0.11487649,-8.231719,-219.5125067,0.53043443
587.28516,-0.11392254,-7.7528696,-206.7431893,0.52337849
587.38477,-0.11349941,-7.7770262,-207.3873653,0.53246295
587.48438,-0.1287187,-8.2291212,-219.443232,0.52249509
587.58398,-0.12531529,-7.72089,-205.8904,0.51519156
587.68359,-0.12658583,-7.8690763,-209.8420347,0.52395737
587.7832,-0.14104663,-8.2191963,-219.178568,0.51306593
587.88281,-0.13458402,-7.6362529,-203.6334107,0.51224279
587.98242,-0.13981104,-7.9990306,-213.3074827,0.51602942
588.08203,-0.15280724,-8.2122936,-218.994496,0.50613779
588.18164,-0.14723979,-7.6823845,-204.8635867,0.50392169
588.28125,-0.15163159,-7.9992132,-213.312352,0.50973958
588.38086,-0.16883974,-8.222949,-219.27864,0.49747911
588.48047,-0.16144975,-7.5987325,-202.6328667,0.49907091
588.58008,-0.16939873,-8.0823431,-215.5291493,0.50005835
588.67969,-0.17883766,-8.1878185,-218.3418267,0.49036124
588.7793,-0.17258021,-7.6852713,-204.940568,0.4907153
588.87891,-0.18097793,-8.1635551,-217.6948027,0.49199399
588.97852,-0.20074672,-8.2023315,-218.72884,0.48176855
589.07813,-0.19378769,-7.6240554,-203.308144,0.48594448
589.17773,-0.20573375,-8.2018108,-218.7149547,0.48377734
589.27734,-0.21629912,-8.1336145,-216.8963867,0.47105622
589.37695,-0.21052241,-7.7035255,-205.4273467,0.48033723
589.47656,-0.22508441,-8.2921495,-221.1239867,0.47568688
589.57617,-0.24119525,-8.0220308,-213.9208213,0.46452659
589.67578,-0.23800649,-7.7857723,-207.6205947,0.47516146
589.77539,-0.25714487,-8.3303423,-222.1424613,0.4663569
589.875,-0.28142333,-7.9138088,-211.0349013,0.45547986
589.97461,-0.2815904,-7.9076586,-210.870896,0.46807286
590.07422,-0.31640631,-8.3176088,-221.8029013,0.45737898
590.17383,-0.34320021,-7.7622652,-206.9937387,0.45204854
590.27344,-0.34662905,-7.9593129,-212.248344,0.4590261
590.37305,-0.38339627,-8.3108978,-221.6239413,0.44938302
590.47266,-0.40288883,-7.7098684,-205.5964907,0.44605762
590.57227,-0.40921825,-8.052907,-214.7441867,0.45085844
590.67188,-0.43929917,-8.2862978,-220.9679413,0.44074526
590.77148,-0.44514298,-7.7675838,-207.135568,0.4394381
590.87109,-0.45157292,-8.1184855,-216.4929467,0.44399744
590.9707,-0.50088984,-8.2435293,-219.827448,0.43270561
591.07031,-0.50328726,-7.6239076,-203.3042027,0.4331699
591.16992,-0.51267374,-8.1151314,-216.403504,0.43497652
591.26953,-0.53201562,-8.2443428,-219.8491413,0.42490578
591.36914,-0.52892619,-7.7507458,-206.6865547,0.42892864
591.46875,-0.53999352,-8.2633238,-220.3553013,0.42899176
591.56836,-0.56956607,-8.225647,-219.3505867,0.41626647
591.66797,-0.56362385,-7.6769233,-204.7179547,0.42206791
591.76758,-0.57760686,-8.2836351,-220.896936,0.41900179
591.86719,-0.58796287,-8.1632385,-217.68636,0.40737924
591.9668,-0.58349234,-7.7941189,-207.8431707,0.41374633
592.06641,-0.59932524,-8.3964739,-223.9059707,0.41067609
592.16602,-0.62892616,-8.1405754,-217.0820107,0.39876479
592.26563,-0.62407672,-7.7444525,-206.5187333,0.40763289
592.36523,-0.63932633,-8.3573923,-222.8637947,0.40315181
592.46484,-0.65289748,-8.1567154,-217.5124107,0.39174876
592.56445,-0.6486913,-7.8576994,-209.5386507,0.40077585
592.66406,-0.66559708,-8.4261971,-224.6985893,0.39541385
592.76367,-0.67610878,-7.9760027,-212.6934053,0.3835794
592.86328,-0.67575371,-8.0243883,-213.983688,0.39499933
592.96289,-0.69382471,-8.3878775,-223.6767333,0.38401589
593.0625,-0.68892491,-7.7985559,-207.9614907,0.38136715
593.16211,-0.69499016,-8.1921377,-218.4570053,0.38621762
593.26172,-0.70627636,-8.2927122,-221.138992,0.37571865
593.36133,-0.69835389,-7.7347994,-206.2613173,0.37674552
593.46094,-0.7050879,-8.1785698,-218.0951947,0.37861413
593.56055,-0.71550971,-8.3342161,-222.2457627,0.36674696
593.66016,-0.70624554,-7.7315102,-206.1736053,0.369901
593.75977,-0.71541703,-8.2765646,-220.7083893,0.37131265
593.85938,-0.72312373,-8.3526964,-222.7385707,0.3592861
593.95898,-0.71511197,-7.8062367,-208.166312,0.36268502
594.05859,-0.72634745,-8.4118347,-224.315592,0.36241904
594.1582,-0.7318716,-8.2743053,-220.6481413,0.34839967
594.25781,-0.72498649,-7.8539262,-209.438032,0.35716593
594.35742,-0.7372759,-8.4592505,-225.5800133,0.35317934
594.45703,-0.74184948,-8.305377,-221.47672,0.34232861
594.55664,-0.73513234,-7.8746567,-209.9908453,0.35050866
594.65625,-0.74930435,-8.5222254,-227.259344,0.34640527
594.75586,-0.76008022,-8.1716614,-217.9109707,0.33176187
594.85547,-0.75511849,-7.941741,-211.77976,0.34492821
594.95508,-0.77044404,-8.5064459,-226.8385573,0.33504805
595.05469,-0.76745677,-7.9490561,-211.9748293,0.3305549
595.1543,-0.77128035,-8.2555017,-220.146712,0.33615196
595.25391,-0.78828919,-8.5056419,-226.8171173,0.32547233
595.35352,-0.78504735,-7.912437,-210.99832,0.32702321
595.45313,-0.7936067,-8.417511,-224.46696,0.32879055
595.55273,-0.82120347,-8.4371262,-224.990032,0.31784588
595.65234,-0.81697023,-7.8600278,-209.6007413,0.32056269
595.75195,-0.8291797,-8.4568558,-225.5161547,0.32122412
595.85156,-0.84567976,-8.3407879,-222.4210107,0.30691966
595.95117,-0.83884203,-7.8398175,-209.0618,0.31420928
596.05078,-0.85235572,-8.4670515,-225.78804,0.31061262
596.15039,-0.85676044,-8.3388987,-222.370632,0.30140045
596.25,-0.85134393,-7.9415135,-211.7736933,0.3070299
596.34961,-0.86479765,-8.5439892,-227.839712,0.30431867
596.44922,-0.86350411,-8.1943035,-218.51476,0.29030314
596.54883,-0.85594392,-7.7763205,-207.3685467,0.30019683
596.64844,-0.86885273,-8.4161596,-224.4309227,0.29595485
596.74805,-0.86848336,-8.216217,-219.09912,0.28419033
596.84766,-0.86361396,-7.9455166,-211.8804427,0.29375798
596.94727,-0.87732387,-8.5603142,-228.2750453,0.28747037
597.04688,-0.87413806,-8.2364569,-219.6388507,0.27694806
597.14648,-0.86866117,-7.9424305,-211.7981467,0.2870999
597.24609,-0.88175207,-8.5470552,-227.921472,0.28017259
597.3457,-0.87881285,-8.2062473,-218.8332613,0.26924425
597.44531,-0.87446409,-8.0151634,-213.7376907,0.28015494
597.54492,-0.88770866,-8.5879412,-229.0117653,0.27241248
597.64453,-0.88412666,-8.2131653,-219.0177413,0.26192734
597.74414,-0.88043642,-8.0783815,-215.4235067,0.27232781
597.84375,-0.89434516,-8.614893,-229.73048,0.26389024
597.94336,-0.8858735,-8.0067167,-213.5124453,0.25675103
598.04297,-0.88621396,-8.1603022,-217.6080587,0.26463166
598.14258,-0.897367,-8.5643902,-228.3837387,0.25573733
598.24219,-0.89206862,-8.1308756,-216.8233493,0.24883808
598.3418,-0.89245075,-8.2543859,-220.1169573,0.25685182
598.44141,-0.90610272,-8.616251,-229.7666933,0.24804664
598.54102,-0.89727837,-7.9574842,-212.1995787,0.24290557
598.64063,-0.90063119,-8.2706623,-220.5509947,0.24911919
598.74023,-0.91087037,-8.5700855,-228.5356133,0.23910259
598.83984,-0.90463877,-8.0760736,-215.3619627,0.23694073
598.93945,-0.90720206,-8.3246536,-221.9907627,0.24187958
599.03906,-0.92346001,-8.5983391,-229.2890427,0.23301333
599.13867,-0.91722161,-7.9588556,-212.2361493,0.22785397
599.23828,-0.9198783,-8.2323847,-219.5302587,0.23643276
599.33789,-0.93304628,-8.5839434,-228.9051573,0.22481421
599.4375,-0.92511737,-7.9619985,-212.31996,0.22359014
599.53711,-0.93163449,-8.4199114,-224.5309707,0.22677635
599.63672,-0.94456804,-8.5635662,-228.3617653,0.21581791
599.73633,-0.93718404,-7.9701147,-212.536392,0.21859844
599.83594,-0.94565368,-8.4926596,-226.4709227,0.2203334
599.93555,-0.9588573,-8.4891863,-226.3783013,0.20802227
600.03516,-0.95019007,-7.8835096,-210.2269227,0.21074528
600.13477,-0.95880079,-8.4133234,-224.3552907,0.21127737
600.23438,-0.96807873,-8.5296001,-227.4560027,0.2001688
600.33398,-0.9609136,-7.9913239,-213.1019707,0.2039144
600.43359,-0.96982336,-8.516531,-227.1074933,0.20397259
600.5332,-0.98558593,-8.4746199,-225.989864,0.19181176
600.63281,-0.97704113,-7.8660011,-209.7600293,0.1960912
600.73242,-0.98683852,-8.4331427,-224.8838053,0.19630553
600.83203,-1.0029814,-8.5267181,-227.3791493,0.18608111
600.93164,-0.99813181,-8.0137777,-213.7007387,0.18819134
601.03125,-1.0080354,-8.5433559,-227.822824,0.18819626
601.13086,-1.1026884,-8.4572554,-225.5268107,0.17798653
601.23047,-1.0993804,-7.8636389,-209.6970373,0.18100089
601.33008,-1.1095935,-8.4177685,-224.4738267,0.18058982
601.42969,-1.1251265,-8.5283422,-227.4224587,0.16958897
601.5293,-1.1208857,-8.0292606,-214.113616,0.17298606
601.62891,-1.1303295,-8.5433903,-227.8237413,0.17401657
601.72852,-1.247478,-8.5132923,-227.021128,0.16339502
601.82813,-1.2488742,-7.8909016,-210.4240427,0.16625504
601.92773,-1.2599134,-8.4539318,-225.4381813,0.16561589
602.02734,-1.2769203,-8.5649996,-228.3999893,0.15620477
602.12695,-1.2739176,-8.07092,-215.2245333,0.15693286
602.22656,-1.2826369,-8.5463476,-227.9026027,0.16092189
602.32617,-1.3447806,-8.5578394,-228.2090507,0.14914116
602.42578,-1.3421532,-7.9208455,-211.2225467,0.15159361
602.52539,-1.353563,-8.5000868,-226.6689813,0.15076451
602.625,-1.3671079,-8.5541,-228.1093333,0.13917722
602.72461,-1.3618971,-8.0783491,-215.4226427,0.14426619
602.82422,-1.3745453,-8.6597729,-230.9272773,0.14260381
602.92383,-1.381032,-8.3855438,-223.6145013,0.13000891
603.02344,-1.3725762,-7.8737054,-209.9654773,0.13825059
603.12305,-1.3845556,-8.5026684,-226.737824,0.13469471
603.22266,-1.3882841,-8.4938126,-226.5016693,0.12541166
603.32227,-1.3827424,-8.0841618,-215.577648,0.12924974
603.42188,-1.3949749,-8.6874514,-231.6653707,0.12978086
603.52148,-1.3904953,-8.2680855,-220.48228,0.11293934
603.62109,-1.3827646,-7.9003067,-210.6748453,0.12489365
603.7207,-1.3951768,-8.535965,-227.6257333,0.11796157
603.82031,-1.3964269,-8.4874964,-226.3332373,0.10932526
603.91992,-1.3909954,-8.1126308,-216.3368213,0.11446761
604.01953,-1.4032487,-8.7160063,-232.4268347,0.11357967
604.11914,-1.3979318,-8.2724743,-220.5993147,0.096314996
604.21875,-1.3907391,-8.0187654,-213.833744,0.11229628
604.31836,-1.4026731,-8.5736036,-228.6294293,0.10148235
604.41797,-1.3979833,-8.176095,-218.0292,0.095430017
604.51758,-1.4006039,-8.4280014,-224.746704,0.10314175
604.61719,-1.4097037,-8.6622763,-230.9940347,0.090176612
604.7168,-1.3984989,-8.0095177,-213.5871387,0.096093915
604.81641,-1.4098258,-8.6578197,-230.875192,0.092611797
604.91602,-1.4114437,-8.5872831,-228.994216,0.082365043
605.01563,-1.406076,-8.2271566,-219.3908427,0.087849818
605.11523,-1.4171458,-8.8085661,-234.895096,0.086041816
605.21484,-1.4127252,-8.4231539,-224.6174373,0.071865663
605.31445,-1.4037775,-7.9966421,-213.2437893,0.082147859
605.41406,-1.4155471,-8.62959,-230.1224,0.076209605
605.51367,-1.4155247,-8.515379,-227.0767733,0.066827804
605.61328,-1.4107318,-8.2181768,-219.1513813,0.07445702
605.71289,-1.4233059,-8.8259916,-235.359776,0.069710158
605.8125,-1.4172785,-8.4064169,-224.1711173,0.055261604
605.91211,-1.4105088,-8.1262178,-216.6991413,0.068799727
606.01172,-1.4238726,-8.7564182,-233.5044853,0.060136933
606.11133,-1.4197632,-8.3831711,-223.5512293,0.050678298
606.21094,-1.41734,-8.3407555,-222.4201467,0.060975861
606.31055,-1.429673,-8.8156128,-235.083008,0.052077036
606.41016,-1.4218216,-8.3086586,-221.5642293,0.042800341
606.50977,-1.419439,-8.2794228,-220.784608,0.052813515
606.60938,-1.4325287,-8.7971401,-234.5904027,0.043882933
606.70898,-1.4252828,-8.326128,-222.03008,0.035823599
606.80859,-1.4238604,-8.3472919,-222.5944507,0.045175951
606.9082,-1.4365115,-8.8113604,-234.9696107,0.036765534
607.00781,-1.4282024,-8.2742805,-220.64748,0.029055486
607.10742,-1.4271908,-8.331358,-222.1695467,0.038422741
607.20703,-1.4403521,-8.8043184,-234.781824,0.028774375
607.30664,-1.4320335,-8.2108002,-218.954672,0.024068901
607.40625,-1.4354149,-8.516283,-227.10088,0.02998144
607.50586,-1.4482358,-8.7733068,-233.954848,0.019748058
607.60547,-1.442207,-8.2281847,-219.4182587,0.016510576
607.70508,-1.4457147,-8.5190229,-227.173944,0.022584517
607.80469,-1.4717879,-8.777544,-234.06784,0.012999
607.9043,-1.4711732,-8.1793299,-218.115464,0.009415252
608.00391,-1.4750081,-8.4733458,-225.955888,0.014480976
608.10352,-1.4975635,-8.7884178,-234.357808,0.00525407
608.20313,-1.5007293,-8.2820892,-220.855712,0.003022756
608.30273,-1.5036461,-8.5052738,-226.8073013,0.007911199
608.40234,-1.5697562,-8.7741632,-233.9776853,-0.001103235
608.50195,-1.5968667,-8.1035376,-216.094336,-0.005049026
608.60156,-1.6028702,-8.4593897,-225.5837253,0.000193315
608.70117,-1.6257772,-8.7475138,-233.2670347,-0.009595659
608.80078,-1.6266612,-8.258296,-220.2212267,-0.010796268
608.90039,-1.6325206,-8.6055374,-229.4809973,-0.006097811
609.00,-1.7762045,-8.6780148,-231.413728,-0.019130567
609.09961,-1.7832348,-7.9627943,-212.3411813,-0.018130392
609.19922,-1.792515,-8.4813862,-226.1702987,-0.016978802
609.29883,-1.8014822,-8.6260395,-230.02772,-0.024500554
609.39844,-1.7973149,-8.2225485,-219.26796,-0.024281731
609.49805,-1.8048091,-8.6488924,-230.6371307,-0.02079756
609.59766,-1.8253436,-8.6752462,-231.3398987,-0.035495669
609.69727,-1.8167667,-8.0372648,-214.3270613,-0.029980773
609.79688,-1.8270224,-8.6022272,-229.3927253,-0.032337122
609.89648,-1.8374169,-8.7205935,-232.54916,-0.040696006
609.99609,-1.8314451,-8.2239513,-219.305368,-0.039153587
610.0957,-1.8423002,-8.7699938,-233.8665013,-0.038205251
610.19531,-1.8539941,-8.5971708,-229.257888,-0.050124887
610.29492,-1.8453327,-8.0553684,-214.809824,-0.045447942
610.39453,-1.8562723,-8.6411467,-230.4305787,-0.04623995
610.49414,-1.8626113,-8.688591,-231.69576,-0.058589958
610.59375,-1.8555475,-8.2107325,-218.9528667,-0.052990645
610.69336,-1.8677721,-8.8131294,-235.016784,-0.053796429
610.79297,-1.8781847,-8.58566,-228.9509333,-0.066074625
610.89258,-1.8713123,-8.1596813,-217.5915013,-0.059384573
610.99219,-1.8835835,-8.7591848,-233.5782613,-0.061956879
611.0918,-1.8912243,-8.6965332,-231.907552,-0.072356939
611.19141,-1.8849012,-8.2561426,-220.1638027,-0.066310912
611.29102,-1.8978317,-8.8568439,-236.182504,-0.068120509
611.39063,-1.913413,-8.6187325,-229.8328667,-0.081326038
611.49023,-1.9064293,-8.1831703,-218.2178747,-0.073702559
611.58984,-1.91966,-8.7965441,-234.5745093,-0.077722825
611.68945,-1.9246515,-8.6805172,-231.4804587,-0.088542715
611.78906,-1.9185126,-8.2849894,-220.9330507,-0.080530196
611.88867,-1.9336369,-8.9213314,-237.9021707,-0.085181318
611.98828,-1.9449824,-8.5615654,-228.3084107,-0.096335791
612.08789,-1.9392595,-8.2387161,-219.699096,-0.088116281
612.1875,-1.9529549,-8.8472805,-235.92748,-0.092951044
612.28711,-1.9578239,-8.6939964,-231.839904,-0.10211382
612.38672,-1.9518511,-8.3137665,-221.70044,-0.09580753
612.48633,-1.9659815,-8.9227524,-237.940064,-0.098936372
612.58594,-1.967958,-8.4525719,-225.4019173,-0.1130591
612.68555,-1.9650261,-8.3837919,-223.567784,-0.10042034
612.78516,-1.9777436,-8.8601179,-236.2698107,-0.10935999
612.88477,-1.9728144,-8.4191847,-224.511592,-0.11600988
612.98438,-1.9738963,-8.5617399,-228.313064,-0.10919193
